"Sample","ID","id_unique","City","friendly","historical","affordable","trendy","vibrant nightlife","delicious food","easy-to-get-around","good shopping","cultural events","interesting museums","clean","green","international","too touristic","fun","noisy","romantic","safe","beautiful","english-speaker-friendly","Pref"
2,4,44,"Geneva",-0.742609839436135,-0.119156880366278,-1.11156358265411,-2.43876367587323,-0.627881389839397,0.375068051099326,-0.787018646311374,1.65691664073308,1.26664793935107,1.20755050411713,1.69549014142783,1.72569679406747,0.255544270392869,-1.27501769182787,-0.943428677059712,-0.236146868794798,-0.564977518513385,0.657331605747955,-0.031087051871656,-0.688592607319997,-2.23456206929391
2,4,44,"London",-1.86131562981251,1.00880791283072,-0.263360652753016,1.34182598929788,1.33784336360193,-0.639353453900975,0.372406299516424,1.65691664073308,1.26664793935107,1.20755050411713,-1.34208234980029,0.575505924187105,0.255544270392869,-0.314124853607942,1.37135867243356,0.820855569484792,-1.60921696895831,-0.351344823225632,-0.031087051871656,1.18829113364365,-2.23456206929391
2,4,44,"Riga",0.376095950940236,-0.119156880366278,0.584842277148076,0.396678573005106,0.354980986881268,-0.639353453900975,-0.787018646311374,-0.450518868724065,0.118056506968643,-0.953085838498579,-0.329558186057584,-0.574684945693258,-0.782187679811215,-1.27501769182787,-0.943428677059712,-0.236146868794798,-0.564977518513385,-0.351344823225632,-1.27545732821994,-0.688592607319997,-2.23456206929391
2,4,44,"Stockholm",1.49480174131661,1.00880791283072,-1.11156358265411,-0.548468843287672,0.354980986881268,0.375068051099326,0.372406299516424,0.603198886004508,0.118056506968643,0.127232332809276,0.682965977685125,0.575505924187105,0.255544270392869,-1.27501769182787,0.213964997686923,-0.236146868794798,-0.564977518513385,0.657331605747955,-0.031087051871656,0.249849263161827,-1.05675113660739
2,5,45,"Amsterdam",0.376095950940236,-0.119156880366278,-0.263360652753016,0.396678573005106,-0.627881389839397,-0.639353453900975,1.53183124534422,0.603198886004508,-1.03053492541378,0.127232332809276,0.682965977685125,0.575505924187105,-0.782187679811215,-0.314124853607942,-0.943428677059712,-1.29314930707439,-1.60921696895831,1.66600803472154,1.21328322447663,1.18829113364365,-0.467845670264132
2,5,45,"Athens",-1.86131562981251,1.00880791283072,0.584842277148076,-2.43876367587323,-1.61074376656006,-0.639353453900975,-0.787018646311374,-0.450518868724065,-1.03053492541378,0.127232332809276,-0.329558186057584,-0.574684945693258,-1.8199196300153,-0.314124853607942,-0.943428677059712,-0.236146868794798,-1.60921696895831,0.657331605747955,-0.031087051871656,-1.62703447780182,-1.64565660295065
2,5,45,"Geneva",-1.86131562981251,-1.24712167356328,-1.9597665125552,-2.43876367587323,-1.61074376656006,-1.65377495890128,1.53183124534422,-1.50423662345264,-1.03053492541378,-0.953085838498579,0.682965977685125,0.575505924187105,1.29327622059695,-1.27501769182787,-0.943428677059712,-1.29314930707439,-1.60921696895831,0.657331605747955,-0.031087051871656,0.249849263161827,0.121059796079128
2,5,45,"Riga",-0.742609839436135,-0.119156880366278,1.43304520704917,-0.548468843287672,-0.627881389839397,-1.65377495890128,0.372406299516424,-0.450518868724065,-1.03053492541378,-0.953085838498579,-0.329558186057584,-0.574684945693258,-0.782187679811215,-1.27501769182787,-0.943428677059712,-0.236146868794798,-0.564977518513385,0.657331605747955,-0.031087051871656,-1.62703447780182,1.29887072876565
2,5,45,"Stockholm",1.49480174131661,-1.24712167356328,-1.9597665125552,0.396678573005106,-0.627881389839397,1.38948955609963,1.53183124534422,0.603198886004508,-1.03053492541378,0.127232332809276,1.69549014142783,-0.574684945693258,0.255544270392869,-0.314124853607942,-0.943428677059712,-1.29314930707439,0.479261931931539,1.66600803472154,1.21328322447663,1.18829113364365,-0.467845670264132
2,6,46,"Amsterdam",1.49480174131661,1.00880791283072,0.584842277148076,1.34182598929788,1.33784336360193,-0.639353453900975,-0.787018646311374,-0.450518868724065,0.118056506968643,1.20755050411713,-0.329558186057584,-1.72487581557362,1.29327622059695,0.646767984611985,1.37135867243356,1.87785800776438,-0.564977518513385,-0.351344823225632,1.21328322447663,1.18829113364365,1.29887072876565
2,6,46,"Athens",-0.742609839436135,-1.24712167356328,-0.263360652753016,-0.548468843287672,-0.627881389839397,-0.639353453900975,-0.787018646311374,-0.450518868724065,-1.03053492541378,-0.953085838498579,-0.329558186057584,-0.574684945693258,-0.782187679811215,-0.314124853607942,-0.943428677059712,-0.236146868794798,-0.564977518513385,-0.351344823225632,-1.27545732821994,-0.688592607319997,1.29887072876565
2,6,46,"Geneva",-0.742609839436135,-1.24712167356328,-0.263360652753016,-0.548468843287672,-0.627881389839397,-0.639353453900975,-0.787018646311374,-0.450518868724065,-1.03053492541378,-0.953085838498579,-0.329558186057584,-0.574684945693258,-0.782187679811215,-0.314124853607942,-0.943428677059712,-0.236146868794798,0.479261931931539,-0.351344823225632,-1.27545732821994,-0.688592607319997,1.29887072876565
2,6,46,"London",1.49480174131661,1.00880791283072,-1.9597665125552,1.34182598929788,1.33784336360193,-1.65377495890128,0.372406299516424,1.65691664073308,1.26664793935107,1.20755050411713,0.682965977685125,0.575505924187105,0.255544270392869,0.646767984611985,0.213964997686923,0.820855569484792,0.479261931931539,-1.36002125219922,-0.031087051871656,0.249849263161827,1.29887072876565
2,6,46,"Riga",-0.742609839436135,-1.24712167356328,-0.263360652753016,-0.548468843287672,-0.627881389839397,-0.639353453900975,-0.787018646311374,-0.450518868724065,-1.03053492541378,-0.953085838498579,-0.329558186057584,-0.574684945693258,-0.782187679811215,-0.314124853607942,-0.943428677059712,-0.236146868794798,-0.564977518513385,-0.351344823225632,-1.27545732821994,-0.688592607319997,1.29887072876565
2,6,46,"Stockholm",1.49480174131661,-0.119156880366278,-0.263360652753016,0.396678573005106,0.354980986881268,-0.639353453900975,-0.787018646311374,-0.450518868724065,0.118056506968643,0.127232332809276,0.682965977685125,0.575505924187105,0.255544270392869,-1.27501769182787,0.213964997686923,-1.29314930707439,-0.564977518513385,0.657331605747955,-0.031087051871656,0.249849263161827,1.29887072876565
2,7,47,"Amsterdam",0.376095950940236,1.00880791283072,0.584842277148076,0.396678573005106,1.33784336360193,0.375068051099326,0.372406299516424,-0.450518868724065,0.118056506968643,1.20755050411713,0.682965977685125,0.575505924187105,-0.782187679811215,-0.314124853607942,1.37135867243356,-0.236146868794798,0.479261931931539,0.657331605747955,1.21328322447663,0.249849263161827,-0.467845670264132
2,7,47,"Athens",0.376095950940236,1.00880791283072,0.584842277148076,-1.49361625958045,-1.61074376656006,0.375068051099326,-0.787018646311374,-1.50423662345264,0.118056506968643,1.20755050411713,-1.34208234980029,-0.574684945693258,-0.782187679811215,0.646767984611985,-0.943428677059712,0.820855569484792,-0.564977518513385,-1.36002125219922,-1.27545732821994,-1.62703447780182,-1.64565660295065
2,7,47,"Geneva",-0.742609839436135,-0.119156880366278,-1.11156358265411,-2.43876367587323,-1.61074376656006,-0.639353453900975,0.372406299516424,0.603198886004508,0.118056506968643,-0.953085838498579,0.682965977685125,-1.72487581557362,-2.85765158021938,-2.2359105300478,-2.10082235180635,-1.29314930707439,-0.564977518513385,0.657331605747955,-1.27545732821994,0.249849263161827,-1.05675113660739
2,7,47,"London",0.376095950940236,1.00880791283072,-1.9597665125552,0.396678573005106,1.33784336360193,0.375068051099326,0.372406299516424,1.65691664073308,0.118056506968643,0.127232332809276,-0.329558186057584,0.575505924187105,0.255544270392869,0.646767984611985,0.213964997686923,1.87785800776438,-0.564977518513385,-1.36002125219922,-0.031087051871656,1.18829113364365,-1.05675113660739
2,7,47,"Riga",0.376095950940236,-0.119156880366278,-0.263360652753016,-1.49361625958045,-1.61074376656006,-0.639353453900975,0.372406299516424,-1.50423662345264,0.118056506968643,-0.953085838498579,0.682965977685125,-0.574684945693258,-1.8199196300153,-1.27501769182787,0.213964997686923,-0.236146868794798,-1.60921696895831,0.657331605747955,-1.27545732821994,0.249849263161827,0.121059796079128
2,7,47,"Stockholm",0.376095950940236,-1.24712167356328,-1.9597665125552,-1.49361625958045,-1.61074376656006,-1.65377495890128,0.372406299516424,-0.450518868724065,-1.03053492541378,-2.03340400980643,0.682965977685125,-1.72487581557362,-1.8199196300153,-1.27501769182787,-2.10082235180635,-1.29314930707439,0.479261931931539,0.657331605747955,-1.27545732821994,0.249849263161827,1.29887072876565
2,8,48,"Amsterdam",1.49480174131661,-0.119156880366278,0.584842277148076,1.34182598929788,1.33784336360193,0.375068051099326,1.53183124534422,-0.450518868724065,1.26664793935107,1.20755050411713,1.69549014142783,1.72569679406747,1.29327622059695,0.646767984611985,1.37135867243356,-1.29314930707439,1.52350138237646,0.657331605747955,1.21328322447663,1.18829113364365,-2.23456206929391
2,8,48,"Athens",-0.742609839436135,1.00880791283072,0.584842277148076,0.396678573005106,-0.627881389839397,-0.639353453900975,0.372406299516424,-0.450518868724065,0.118056506968643,-0.953085838498579,-1.34208234980029,-1.72487581557362,0.255544270392869,-1.27501769182787,0.213964997686923,0.820855569484792,-1.60921696895831,-0.351344823225632,-1.27545732821994,0.249849263161827,-1.05675113660739
2,8,48,"Geneva",-0.742609839436135,-0.119156880366278,0.584842277148076,-0.548468843287672,-0.627881389839397,0.375068051099326,-0.787018646311374,-0.450518868724065,-1.03053492541378,-0.953085838498579,-1.34208234980029,0.575505924187105,-0.782187679811215,-1.27501769182787,-0.943428677059712,-0.236146868794798,0.479261931931539,0.657331605747955,-1.27545732821994,-0.688592607319997,-1.05675113660739
2,8,48,"London",-1.86131562981251,-0.119156880366278,-1.11156358265411,1.34182598929788,0.354980986881268,-1.65377495890128,0.372406299516424,0.603198886004508,1.26664793935107,1.20755050411713,-0.329558186057584,0.575505924187105,1.29327622059695,1.60766082283191,0.213964997686923,0.820855569484792,-0.564977518513385,-0.351344823225632,-2.51982760456823,1.18829113364365,0.709965262422389
2,8,48,"Riga",0.376095950940236,-1.24712167356328,-0.263360652753016,0.396678573005106,0.354980986881268,-0.639353453900975,-0.787018646311374,0.603198886004508,0.118056506968643,0.127232332809276,1.69549014142783,1.72569679406747,0.255544270392869,-1.27501769182787,-0.943428677059712,-0.236146868794798,-0.564977518513385,0.657331605747955,-0.031087051871656,1.18829113364365,-1.05675113660739
2,8,48,"Stockholm",0.376095950940236,-1.24712167356328,-1.11156358265411,1.34182598929788,0.354980986881268,-0.639353453900975,0.372406299516424,0.603198886004508,1.26664793935107,0.127232332809276,1.69549014142783,1.72569679406747,1.29327622059695,-0.314124853607942,0.213964997686923,-1.29314930707439,-0.564977518513385,1.66600803472154,1.21328322447663,1.18829113364365,-0.467845670264132
2,10,49,"Amsterdam",0.376095950940236,-0.119156880366278,0.584842277148076,1.34182598929788,1.33784336360193,-1.65377495890128,0.372406299516424,-1.50423662345264,0.118056506968643,-2.03340400980643,0.682965977685125,-1.72487581557362,1.29327622059695,1.60766082283191,1.37135867243356,0.820855569484792,-1.60921696895831,-1.36002125219922,-0.031087051871656,1.18829113364365,-0.467845670264132
2,10,49,"Athens",0.376095950940236,1.00880791283072,1.43304520704917,-1.49361625958045,-1.61074376656006,0.375068051099326,0.372406299516424,-1.50423662345264,1.26664793935107,1.20755050411713,0.682965977685125,0.575505924187105,-1.8199196300153,1.60766082283191,-2.10082235180635,-1.29314930707439,1.52350138237646,-1.36002125219922,1.21328322447663,-1.62703447780182,0.121059796079128
2,10,49,"Geneva",-1.86131562981251,-0.119156880366278,-1.9597665125552,-2.43876367587323,-1.61074376656006,-1.65377495890128,0.372406299516424,-2.55795437818121,0.118056506968643,0.127232332809276,1.69549014142783,0.575505924187105,1.29327622059695,-1.27501769182787,-2.10082235180635,-1.29314930707439,-1.60921696895831,1.66600803472154,1.21328322447663,1.18829113364365,1.29887072876565
2,10,49,"London",0.376095950940236,1.00880791283072,-1.11156358265411,-1.49361625958045,0.354980986881268,-1.65377495890128,0.372406299516424,-1.50423662345264,0.118056506968643,1.20755050411713,0.682965977685125,-1.72487581557362,1.29327622059695,1.60766082283191,0.213964997686923,1.87785800776438,-1.60921696895831,-1.36002125219922,-0.031087051871656,1.18829113364365,0.709965262422389
2,10,49,"Riga",-1.86131562981251,-0.119156880366278,1.43304520704917,0.396678573005106,1.33784336360193,-1.65377495890128,0.372406299516424,0.603198886004508,0.118056506968643,-2.03340400980643,1.69549014142783,1.72569679406747,-1.8199196300153,-1.27501769182787,-2.10082235180635,-1.29314930707439,0.479261931931539,0.657331605747955,-0.031087051871656,0.249849263161827,0.709965262422389
2,10,49,"Stockholm",1.49480174131661,-1.24712167356328,-1.11156358265411,-1.49361625958045,-0.627881389839397,0.375068051099326,0.372406299516424,-1.50423662345264,0.118056506968643,0.127232332809276,1.69549014142783,1.72569679406747,0.255544270392869,-1.27501769182787,-0.943428677059712,-2.35015174535398,0.479261931931539,1.66600803472154,1.21328322447663,1.18829113364365,0.709965262422389
2,11,50,"Amsterdam",-0.742609839436135,-0.119156880366278,1.43304520704917,1.34182598929788,1.33784336360193,0.375068051099326,-0.787018646311374,-0.450518868724065,0.118056506968643,0.127232332809276,-1.34208234980029,-0.574684945693258,0.255544270392869,1.60766082283191,0.213964997686923,0.820855569484792,-1.60921696895831,0.657331605747955,1.21328322447663,1.18829113364365,-1.05675113660739
2,11,50,"Athens",0.376095950940236,-0.119156880366278,0.584842277148076,0.396678573005106,-0.627881389839397,0.375068051099326,0.372406299516424,0.603198886004508,1.26664793935107,1.20755050411713,-1.34208234980029,-1.72487581557362,0.255544270392869,-0.314124853607942,0.213964997686923,-0.236146868794798,-0.564977518513385,0.657331605747955,-0.031087051871656,-0.688592607319997,-1.05675113660739
2,11,50,"Geneva",0.376095950940236,1.00880791283072,-1.9597665125552,-0.548468843287672,-0.627881389839397,1.38948955609963,1.53183124534422,1.65691664073308,1.26664793935107,-0.953085838498579,1.69549014142783,0.575505924187105,0.255544270392869,-0.314124853607942,-2.10082235180635,-1.29314930707439,0.479261931931539,1.66600803472154,1.21328322447663,-0.688592607319997,1.29887072876565
2,11,50,"London",-0.742609839436135,-0.119156880366278,-1.11156358265411,1.34182598929788,1.33784336360193,1.38948955609963,0.372406299516424,1.65691664073308,1.26664793935107,1.20755050411713,0.682965977685125,-0.574684945693258,1.29327622059695,0.646767984611985,1.37135867243356,0.820855569484792,-1.60921696895831,0.657331605747955,-0.031087051871656,1.18829113364365,0.709965262422389
2,11,50,"Riga",0.376095950940236,-0.119156880366278,1.43304520704917,1.34182598929788,-0.627881389839397,-0.639353453900975,0.372406299516424,-0.450518868724065,1.26664793935107,1.20755050411713,0.682965977685125,0.575505924187105,1.29327622059695,-0.314124853607942,-0.943428677059712,-0.236146868794798,-0.564977518513385,0.657331605747955,-0.031087051871656,0.249849263161827,-0.467845670264132
2,11,50,"Stockholm",0.376095950940236,-0.119156880366278,-1.11156358265411,0.396678573005106,0.354980986881268,-0.639353453900975,0.372406299516424,1.65691664073308,1.26664793935107,0.127232332809276,1.69549014142783,-0.574684945693258,0.255544270392869,-1.27501769182787,0.213964997686923,-1.29314930707439,-0.564977518513385,0.657331605747955,-0.031087051871656,-0.688592607319997,1.29887072876565
2,12,51,"Amsterdam",0.376095950940236,1.00880791283072,0.584842277148076,0.396678573005106,1.33784336360193,0.375068051099326,1.53183124534422,-0.450518868724065,0.118056506968643,0.127232332809276,-0.329558186057584,-0.574684945693258,0.255544270392869,-1.27501769182787,1.37135867243356,-1.29314930707439,-0.564977518513385,0.657331605747955,-0.031087051871656,1.18829113364365,-2.23456206929391
2,12,51,"Athens",0.376095950940236,1.00880791283072,0.584842277148076,-0.548468843287672,-0.627881389839397,0.375068051099326,-0.787018646311374,0.603198886004508,1.26664793935107,1.20755050411713,0.682965977685125,-0.574684945693258,0.255544270392869,-0.314124853607942,-0.943428677059712,0.820855569484792,1.52350138237646,0.657331605747955,1.21328322447663,-0.688592607319997,-1.64565660295065
